,ï»¿ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Customer_rating_range,Customer_loyalty,Discount_%_range
9839,9840,F,Road,4,4,224,2,low,F,3,4817,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9840,9841,D,Road,3,4,212,3,low,M,6,5935,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9841,9842,F,Road,5,4,208,6,medium,M,8,5098,0,Rating 4 - 5,Loyal,(0% - 20%)
9842,9843,A,Road,4,5,155,3,medium,M,3,5939,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9843,9844,B,Road,5,4,260,3,low,M,8,4535,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9844,9845,C,Road,2,2,174,3,low,F,3,5348,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9845,9846,F,Road,4,1,161,3,medium,M,3,4590,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9846,9847,D,Road,5,5,246,3,medium,F,7,5167,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9847,9848,F,Road,5,1,173,4,medium,F,2,4615,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9848,9849,A,Road,3,2,175,2,low,M,9,4859,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9849,9850,B,Road,5,1,243,3,medium,F,10,4037,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9850,9851,C,Road,3,2,122,4,low,F,9,5299,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9851,9852,F,Road,4,2,219,2,low,F,1,5071,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9852,9853,D,Road,3,2,217,3,high,M,7,5910,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9853,9854,F,Road,4,3,250,6,medium,M,2,4246,0,Rating 1 - 3,Loyal,(0% - 20%)
9854,9855,A,Road,3,3,274,3,low,F,5,5981,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9855,9856,B,Road,2,2,260,3,medium,F,6,4747,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9856,9857,C,Road,4,4,185,2,medium,F,1,4729,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9857,9858,F,Road,4,5,270,3,low,M,1,4131,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9858,9859,D,Road,6,3,166,5,medium,F,3,4596,1,Rating 1 - 3,Loyal,(0% - 20%)
9859,9860,F,Flight,4,4,160,4,low,M,1,5520,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9860,9861,A,Flight,3,2,247,3,low,M,3,4338,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9861,9862,B,Flight,4,2,272,2,low,M,1,5703,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9862,9863,C,Flight,4,5,171,2,medium,F,1,4439,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9863,9864,F,Flight,5,2,211,3,medium,F,8,4962,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9864,9865,D,Flight,3,4,271,3,medium,M,1,4444,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9865,9866,F,Flight,6,4,155,5,medium,F,8,5982,0,Rating 4 - 5,Loyal,(0% - 20%)
9866,9867,A,Flight,4,1,220,3,medium,F,7,4552,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9867,9868,B,Flight,3,3,220,3,low,F,10,5234,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9868,9869,C,Flight,2,4,285,3,high,M,6,4427,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9869,9870,F,Flight,3,1,109,6,low,F,5,4374,1,Rating 1 - 3,Loyal,(0% - 20%)
9870,9871,D,Flight,3,4,194,3,medium,M,7,4565,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9871,9872,F,Flight,3,3,214,2,medium,F,9,4185,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9872,9873,A,Flight,3,5,161,3,low,F,4,5629,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9873,9874,B,Flight,3,5,202,4,medium,F,7,4458,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9874,9875,C,Flight,3,3,179,8,high,F,3,5429,1,Rating 1 - 3,Loyal,(0% - 20%)
9875,9876,F,Flight,5,1,137,5,low,F,8,4584,0,Rating 1 - 3,Loyal,(0% - 20%)
9876,9877,D,Flight,6,1,173,3,medium,F,2,4892,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9877,9878,F,Flight,3,4,243,3,medium,M,6,4950,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9878,9879,A,Flight,4,2,258,5,medium,M,2,1494,0,Rating 1 - 3,Loyal,(0% - 20%)
9879,9880,B,Flight,6,3,245,4,low,F,3,1982,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9880,9881,C,Flight,6,3,296,4,low,F,4,1650,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9881,9882,F,Ship,5,4,267,5,low,M,9,1113,0,Rating 4 - 5,Loyal,(0% - 20%)
9882,9883,D,Ship,6,5,268,4,medium,F,1,1248,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9883,9884,F,Ship,7,4,277,5,low,M,4,1373,0,Rating 4 - 5,Loyal,(0% - 20%)
9884,9885,A,Ship,6,1,259,4,low,F,4,1198,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9885,9886,B,Ship,5,1,275,5,low,M,6,1156,1,Rating 1 - 3,Loyal,(0% - 20%)
9886,9887,C,Ship,6,3,298,4,low,F,9,1515,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9887,9888,F,Ship,5,2,243,5,medium,F,4,1385,0,Rating 1 - 3,Loyal,(0% - 20%)
9888,9889,D,Ship,7,2,255,4,medium,F,10,1372,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9889,9890,F,Ship,4,5,232,5,low,F,3,1817,0,Rating 4 - 5,Loyal,(0% - 20%)
9890,9891,A,Ship,3,4,247,3,low,F,4,5844,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9891,9892,B,Ship,4,4,272,2,low,M,1,4013,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9892,9893,C,Ship,4,1,171,2,medium,F,10,4536,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9893,9894,F,Ship,5,5,211,3,medium,F,7,5983,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9894,9895,D,Ship,3,1,271,3,medium,M,1,5486,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9895,9896,F,Ship,6,1,155,5,medium,F,8,4882,0,Rating 1 - 3,Loyal,(0% - 20%)
9896,9897,A,Ship,4,5,220,3,medium,F,1,4912,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9897,9898,B,Ship,3,5,220,3,low,F,5,4407,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9898,9899,C,Ship,2,1,285,3,high,F,7,4999,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9899,9900,F,Ship,3,1,109,6,low,F,6,5457,1,Rating 1 - 3,Loyal,(0% - 20%)
9900,9901,D,Ship,3,2,194,3,medium,F,7,4727,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9901,9902,F,Ship,3,5,214,2,medium,F,6,4578,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9902,9903,A,Ship,3,5,161,3,low,F,10,5663,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9903,9904,B,Ship,3,3,202,4,medium,M,10,5137,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9904,9905,C,Ship,3,2,179,8,high,M,3,4584,0,Rating 1 - 3,Loyal,(0% - 20%)
9905,9906,F,Ship,5,1,137,5,low,M,4,4586,1,Rating 1 - 3,Loyal,(0% - 20%)
9906,9907,D,Ship,6,2,173,3,medium,F,4,5970,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9907,9908,F,Ship,3,1,243,3,medium,M,6,5371,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9908,9909,A,Ship,4,5,258,5,medium,M,2,1481,0,Rating 4 - 5,Loyal,(0% - 20%)
9909,9910,B,Ship,6,2,245,4,low,F,9,1594,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9910,9911,C,Ship,6,4,296,4,low,M,4,1973,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9911,9912,F,Ship,5,5,267,5,low,F,1,1352,1,Rating 4 - 5,Loyal,(0% - 20%)
9912,9913,D,Ship,6,1,268,4,medium,M,10,1958,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9913,9914,F,Ship,7,2,277,5,low,F,7,1260,1,Rating 1 - 3,Loyal,(0% - 20%)
9914,9915,A,Ship,6,2,259,4,low,F,10,2000,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9915,9916,B,Ship,5,3,275,5,low,F,2,1816,0,Rating 1 - 3,Loyal,(0% - 20%)
9916,9917,C,Ship,6,2,298,4,low,M,2,1648,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9917,9918,F,Ship,5,5,243,5,medium,M,2,1817,0,Rating 4 - 5,Loyal,(0% - 20%)
9918,9919,D,Ship,6,5,280,4,low,F,3,1819,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9919,9920,F,Ship,6,3,277,4,medium,M,6,1623,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9920,9921,A,Ship,6,4,284,4,low,F,7,1518,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9921,9922,B,Ship,4,1,258,5,low,M,8,1306,0,Rating 1 - 3,Loyal,(0% - 20%)
9922,9923,C,Ship,7,1,254,4,low,F,5,1865,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9923,9924,F,Ship,5,4,263,5,medium,M,8,1548,0,Rating 4 - 5,Loyal,(0% - 20%)
9924,9925,D,Ship,6,2,267,4,low,M,10,1580,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9925,9926,F,Ship,6,3,247,4,medium,M,7,1626,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9926,9927,A,Ship,5,1,233,5,medium,F,6,1631,1,Rating 1 - 3,Loyal,(0% - 20%)
9927,9928,B,Ship,7,2,254,4,medium,F,9,1788,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9928,9929,C,Ship,6,1,289,5,medium,M,7,1223,0,Rating 1 - 3,Loyal,(0% - 20%)
9929,9930,F,Ship,6,2,282,4,medium,M,6,1674,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9930,9931,D,Ship,5,3,243,6,medium,M,10,1729,1,Rating 1 - 3,Loyal,(0% - 20%)
9931,9932,F,Ship,5,3,243,5,medium,M,8,1223,1,Rating 1 - 3,Loyal,(0% - 20%)
9932,9933,A,Ship,4,2,228,5,low,F,3,1473,1,Rating 1 - 3,Loyal,(0% - 20%)
9933,9934,B,Ship,5,5,235,5,low,M,4,1758,0,Rating 4 - 5,Loyal,(0% - 20%)
9934,9935,C,Ship,4,4,274,6,low,M,10,1355,1,Rating 4 - 5,Loyal,(0% - 20%)
9935,9936,F,Ship,6,4,254,5,medium,F,10,1435,0,Rating 4 - 5,Loyal,(0% - 20%)
9936,9937,D,Ship,4,5,251,6,low,F,1,1625,0,Rating 4 - 5,Loyal,(0% - 20%)
9937,9938,F,Ship,7,1,310,4,medium,F,8,1601,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9938,9939,A,Ship,7,3,288,4,medium,M,3,1989,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9939,9940,B,Ship,4,3,218,5,medium,F,9,1024,0,Rating 1 - 3,Loyal,(0% - 20%)
9940,9941,C,Ship,5,5,251,5,medium,F,10,1683,0,Rating 4 - 5,Loyal,(0% - 20%)
9941,9942,F,Ship,5,3,263,5,medium,F,6,1192,0,Rating 1 - 3,Loyal,(0% - 20%)
9942,9943,D,Ship,4,4,266,6,low,F,2,1776,1,Rating 4 - 5,Loyal,(0% - 20%)
9943,9944,F,Ship,6,2,307,4,low,F,9,1674,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9944,9945,A,Ship,7,5,268,4,medium,F,9,1754,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9945,9946,B,Ship,6,5,157,5,low,F,10,1133,0,Rating 4 - 5,Loyal,(0% - 20%)
9946,9947,C,Ship,7,3,262,4,low,F,1,1384,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9947,9948,F,Ship,4,2,245,5,medium,M,10,1668,1,Rating 1 - 3,Loyal,(0% - 20%)
9948,9949,D,Ship,5,5,217,6,medium,M,5,1616,0,Rating 4 - 5,Loyal,(0% - 20%)
9949,9950,F,Ship,6,3,259,4,high,F,7,1208,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9950,9951,A,Ship,5,2,238,5,low,F,4,1962,0,Rating 1 - 3,Loyal,(0% - 20%)
9951,9952,B,Ship,6,4,288,4,medium,F,9,1575,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9952,9953,C,Ship,7,4,284,4,low,M,3,1751,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9953,9954,F,Ship,4,4,243,5,medium,M,2,1842,0,Rating 4 - 5,Loyal,(0% - 20%)
9954,9955,D,Ship,6,2,260,4,low,F,8,1522,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9955,9956,F,Ship,4,3,264,5,low,F,2,1541,0,Rating 1 - 3,Loyal,(0% - 20%)
9956,9957,A,Ship,5,2,269,5,medium,F,10,1113,1,Rating 1 - 3,Loyal,(0% - 20%)
9957,9958,B,Ship,7,4,282,4,low,M,6,1800,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9958,9959,C,Ship,5,2,250,6,low,M,1,1296,1,Rating 1 - 3,Loyal,(0% - 20%)
9959,9960,F,Ship,5,5,230,5,low,F,8,1067,0,Rating 4 - 5,Loyal,(0% - 20%)
9960,9961,D,Ship,6,5,254,4,high,F,10,1217,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9961,9962,F,Ship,5,4,256,5,low,M,2,1723,1,Rating 4 - 5,Loyal,(0% - 20%)
9962,9963,A,Ship,4,2,255,5,low,F,7,1378,0,Rating 1 - 3,Loyal,(0% - 20%)
9963,9964,B,Ship,7,3,306,4,low,M,2,1790,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9964,9965,C,Ship,6,2,189,2,low,F,2,1837,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9965,9966,F,Ship,6,3,280,4,low,M,2,1753,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9966,9967,D,Ship,6,5,310,4,medium,F,10,1553,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9967,9968,F,Ship,5,4,266,2,medium,M,1,5494,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9968,9969,A,Ship,3,3,196,3,low,M,4,5622,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9969,9970,B,Ship,3,2,198,5,medium,F,6,5443,0,Rating 1 - 3,Loyal,(0% - 20%)
9970,9971,C,Ship,5,5,163,2,high,M,6,5253,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9971,9972,F,Ship,3,3,137,3,low,F,8,4742,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9972,9973,D,Ship,3,1,167,2,low,F,8,4171,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9973,9974,F,Ship,3,5,115,2,low,M,10,4200,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9974,9975,A,Road,5,2,192,2,low,M,5,4046,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9975,9976,B,Road,4,2,238,5,medium,M,9,4618,0,Rating 1 - 3,Loyal,(0% - 20%)
9976,9977,C,Road,4,2,142,3,low,M,2,4790,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9977,9978,F,Road,3,2,256,2,low,F,7,5725,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9978,9979,D,Road,4,1,208,3,medium,F,7,4592,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9979,9980,F,Road,3,2,257,2,medium,M,8,4242,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9980,9981,A,Road,4,3,227,3,medium,M,8,5829,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9981,9982,B,Road,4,2,219,4,low,M,8,5660,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9982,9983,C,Road,5,3,202,2,low,F,9,5645,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9983,9984,F,Road,4,2,158,3,medium,F,9,4078,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9984,9985,D,Road,6,3,235,3,low,F,7,4829,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9985,9986,F,Road,4,4,233,3,low,M,9,4300,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9986,9987,A,Road,4,5,244,3,medium,M,3,5857,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9987,9988,B,Road,3,5,244,5,medium,F,10,4163,0,Rating 4 - 5,Loyal,(0% - 20%)
9988,9989,C,Road,3,5,148,3,low,M,4,5919,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9989,9990,F,Road,5,5,171,2,high,M,8,4602,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9990,9991,D,Road,5,2,197,5,low,F,4,4196,1,Rating 1 - 3,Loyal,(0% - 20%)
9991,9992,F,Road,3,1,256,3,low,F,5,5643,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9992,9993,A,Road,6,3,223,2,medium,M,7,5007,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9993,9994,B,Road,5,2,271,4,low,F,4,4066,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9994,9995,C,Road,2,1,135,4,medium,F,8,5001,1,Rating 1 - 3,Not Loyal,(0% - 20%)
9995,9996,F,Road,6,4,272,2,low,M,7,4145,0,Rating 4 - 5,Not Loyal,(0% - 20%)
9996,9997,D,Flight,3,1,265,3,medium,F,10,4244,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9997,9998,F,Flight,5,5,180,2,high,M,5,4585,1,Rating 4 - 5,Not Loyal,(0% - 20%)
9998,9999,A,Flight,5,3,187,3,low,M,2,5967,0,Rating 1 - 3,Not Loyal,(0% - 20%)
9999,10000,B,Flight,3,3,158,3,low,M,1,5502,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10000,10001,C,Flight,4,1,234,2,medium,F,4,5164,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10001,10002,F,Flight,6,4,224,5,medium,M,10,5602,0,Rating 4 - 5,Loyal,(0% - 20%)
10002,10003,D,Flight,4,4,153,3,medium,M,3,4422,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10003,10004,F,Flight,3,5,125,2,low,F,2,4182,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10004,10005,A,Flight,4,1,204,3,medium,M,3,4310,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10005,10006,B,Flight,3,1,199,3,high,M,3,5127,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10006,10007,C,Flight,3,4,216,3,low,F,3,5149,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10007,10008,F,Flight,4,3,183,3,low,F,6,5712,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10008,10009,D,Flight,4,3,136,3,medium,F,4,5769,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10009,10010,F,Flight,4,1,269,3,low,F,3,4409,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10010,10011,A,Flight,5,5,105,4,low,M,6,5135,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10011,10012,B,Flight,4,2,253,2,low,F,4,4502,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10012,10013,C,Flight,3,1,263,3,medium,M,4,4616,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10013,10014,F,Flight,4,1,266,3,low,M,10,4382,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10014,10015,D,Flight,3,3,185,2,low,M,4,4746,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10015,10016,F,Flight,3,4,245,2,medium,F,1,4427,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10016,10017,A,Flight,3,5,184,3,medium,F,9,4969,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10017,10018,B,Flight,5,4,235,3,medium,F,8,4636,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10018,10019,C,Ship,3,2,247,3,medium,M,8,5194,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10019,10020,F,Ship,4,4,145,2,medium,M,9,5070,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10020,10021,D,Ship,3,3,158,2,low,F,4,5960,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10021,10022,F,Ship,4,5,268,2,low,M,2,4721,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10022,10023,A,Ship,3,1,186,3,medium,F,4,5515,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10023,10024,B,Ship,2,3,226,3,medium,M,8,5106,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10024,10025,C,Ship,5,1,258,3,medium,M,7,4466,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10025,10026,F,Ship,3,4,189,3,high,M,2,5464,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10026,10027,D,Ship,5,3,255,4,medium,F,4,4178,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10027,10028,F,Ship,5,5,207,4,low,F,1,5035,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10028,10029,A,Ship,3,5,271,3,low,M,2,5229,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10029,10030,B,Ship,3,4,239,4,medium,F,10,5455,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10030,10031,C,Ship,4,4,186,3,low,F,8,4969,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10031,10032,F,Ship,4,1,139,3,medium,F,7,4275,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10032,10033,D,Ship,3,3,224,6,medium,M,10,4221,0,Rating 1 - 3,Loyal,(0% - 20%)
10033,10034,F,Ship,4,2,198,2,high,M,2,5662,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10034,10035,A,Ship,4,4,102,3,high,F,9,5644,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10035,10036,B,Ship,3,3,219,3,high,M,5,4321,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10036,10037,C,Ship,4,5,240,5,medium,M,8,4314,0,Rating 4 - 5,Loyal,(0% - 20%)
10037,10038,F,Ship,3,2,222,2,medium,M,1,4021,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10038,10039,D,Ship,2,2,221,2,medium,F,3,4500,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10039,10040,F,Ship,5,3,229,2,medium,F,1,5294,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10040,10041,A,Ship,5,2,146,3,low,F,5,4725,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10041,10042,B,Ship,3,3,165,2,low,M,1,5661,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10042,10043,C,Ship,4,4,200,3,low,F,7,5807,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10043,10044,F,Ship,4,2,232,2,low,M,5,4907,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10044,10045,D,Ship,5,5,240,2,low,F,2,5655,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10045,10046,F,Ship,5,4,240,4,medium,M,7,4552,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10046,10047,A,Ship,3,2,187,3,medium,F,7,5334,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10047,10048,B,Ship,5,4,239,3,low,F,7,4960,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10048,10049,C,Ship,3,1,171,4,medium,F,6,5398,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10049,10050,F,Ship,4,2,239,4,medium,M,8,4039,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10050,10051,D,Ship,4,2,166,5,low,M,8,4493,0,Rating 1 - 3,Loyal,(0% - 20%)
10051,10052,F,Ship,6,1,113,2,medium,F,7,5234,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10052,10053,A,Ship,4,3,104,5,low,F,6,4617,1,Rating 1 - 3,Loyal,(0% - 20%)
10053,10054,B,Ship,3,4,270,3,medium,F,10,5417,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10054,10055,C,Ship,5,1,145,2,medium,M,8,4485,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10055,10056,F,Ship,3,5,171,3,medium,M,5,4075,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10056,10057,D,Ship,4,5,160,3,low,F,9,5799,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10057,10058,F,Ship,4,2,210,2,medium,F,1,5437,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10058,10059,A,Ship,4,1,256,4,medium,F,3,5324,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10059,10060,B,Ship,4,5,155,3,low,F,10,5315,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10060,10061,C,Ship,5,1,126,5,medium,F,2,5659,1,Rating 1 - 3,Loyal,(0% - 20%)
10061,10062,F,Ship,3,1,189,3,low,M,1,4886,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10062,10063,D,Ship,4,1,206,3,high,M,2,5013,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10063,10064,F,Ship,4,3,242,2,medium,M,2,5879,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10064,10065,A,Ship,3,1,258,2,low,F,4,5262,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10065,10066,B,Ship,4,4,196,4,low,F,10,4871,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10066,10067,C,Ship,3,3,209,3,low,M,1,5186,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10067,10068,F,Ship,4,4,259,2,low,M,6,4308,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10068,10069,D,Ship,2,1,140,2,medium,F,8,4965,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10069,10070,F,Ship,5,3,141,2,medium,F,10,4651,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10070,10071,A,Ship,3,1,160,2,medium,M,5,4435,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10071,10072,B,Ship,5,4,208,4,medium,F,8,4116,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10072,10073,C,Ship,3,4,198,3,low,F,3,5322,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10073,10074,F,Ship,4,4,264,3,low,M,6,5959,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10074,10075,D,Ship,4,3,136,4,low,M,10,5911,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10075,10076,F,Ship,4,4,221,4,low,F,2,5595,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10076,10077,A,Ship,5,3,242,3,low,F,10,4889,1,Rating 1 - 3,Not Loyal,(0% - 20%)
10077,10078,B,Ship,4,2,162,3,low,M,7,5614,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10078,10079,C,Ship,4,5,258,3,low,F,3,5422,1,Rating 4 - 5,Not Loyal,(0% - 20%)
10079,10080,F,Ship,5,3,172,3,medium,F,3,4056,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10080,10081,D,Ship,4,4,222,4,medium,M,6,4733,0,Rating 4 - 5,Not Loyal,(0% - 20%)
10081,10082,F,Ship,3,2,215,2,low,F,7,4305,0,Rating 1 - 3,Not Loyal,(0% - 20%)
10082,10083,A,Ship,3,4,164,2,low,M,1,4067,1,Rating 4 - 5,Not Loyal,(0% - 20%)
